antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"['B00GOLGWVK', 'B00BXLSZPM', 'B00G08KW2C']","['B00FTJI60I', 'B00BXLVE6Y', 'B00CXZPG0O']",0.21266968325791855,0.21945701357466063,0.17194570135746606,0.8085106382978724,3.684141259048037,0.12527384779181425,4.076168929110107,0.9253629764065335
"['B00BXLSZPM', 'B00BXLVE6Y', 'B00G08KW2C']","['B00FTJI60I', 'B00GOLGWVK', 'B00CXZPG0O']",0.1832579185520362,0.3054298642533937,0.17194570135746606,0.9382716049382717,3.071970736168267,0.11597326017075818,11.252036199095032,0.8258128006998104
"['B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O']","['B00FTJI60I', 'B00BXLSZPM', 'B00GOLGWVK']",0.20361990950226244,0.251131221719457,0.17194570135746606,0.8444444444444444,3.362562562562563,0.12081038471775762,4.81415643180349,0.8822517942583731
"['B00BXLSZPM', 'B00G08KW2C', 'B00CXZPG0O']","['B00FTJI60I', 'B00BXLVE6Y', 'B00GOLGWVK']",0.2239819004524887,0.23529411764705882,0.17194570135746606,0.7676767676767676,3.2626262626262625,0.11924407772158638,3.2915601023017893,0.8936627282491945
"['B00BXLSZPM', 'B00BXLVE6Y', 'B00GOLGWVK']","['B00FTJI60I', 'B00G08KW2C', 'B00CXZPG0O']",0.21945701357466063,0.2330316742081448,0.17194570135746606,0.7835051546391752,3.3622260034030624,0.12080526606744334,3.5426632191338068,0.9001144164759726
"['B00BXLVE6Y', 'B00BXLSZPM', 'B00CXZPG0O']","['B00FTJI60I', 'B00G08KW2C', 'B00GOLGWVK']",0.21040723981900453,0.2330316742081448,0.17194570135746606,0.8172043010752688,3.5068378745171724,0.12291414999692882,4.195767899920147,0.9053310209621476
"['B00FTJI60I', 'B00G08KW2C']","['B00BXLSZPM', 'B00BXLVE6Y', 'B00GOLGWVK', 'B00CXZPG0O']",0.23755656108597284,0.2081447963800905,0.17194570135746606,0.7238095238095238,3.477432712215321,0.12249953932147171,2.867061944141051,0.9344057473059504
"['B00FTJI60I', 'B00BXLVE6Y']","['B00GOLGWVK', 'B00BXLSZPM', 'B00G08KW2C', 'B00CXZPG0O']",0.2398190045248869,0.21266968325791855,0.17194570135746606,0.7169811320754716,3.37133681252509,0.12094346962592903,2.7819004524886872,0.9252819548872181
"['B00BXLVE6Y', 'B00G08KW2C']","['B00FTJI60I', 'B00BXLSZPM', 'B00GOLGWVK', 'B00CXZPG0O']",0.2081447963800905,0.2398190045248869,0.17194570135746606,0.8260869565217391,3.4446267432321576,0.12202862349255747,4.3710407239819,0.8962406015037594
"['B00BXLSZPM', 'B00G08KW2C']","['B00FTJI60I', 'B00BXLVE6Y', 'B00GOLGWVK', 'B00CXZPG0O']",0.22624434389140272,0.21945701357466063,0.17194570135746606,0.76,3.4630927835051546,0.12229479330890031,3.252262443438914,0.9192059095106185
"['B00BXLVE6Y', 'B00BXLSZPM']","['B00FTJI60I', 'B00G08KW2C', 'B00GOLGWVK', 'B00CXZPG0O']",0.2239819004524887,0.23076923076923078,0.17194570135746606,0.7676767676767676,3.326599326599326,0.12025757048381483,3.311036789297658,0.9012582476599662
"['B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O']",['B00AS527QW'],0.20361990950226244,0.3416289592760181,0.17194570135746606,0.8444444444444444,2.4718175128771156,0.10238324358633115,4.232385261797027,0.7476824162679424
"['B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']",['B00CXZPG0O'],0.17194570135746606,0.47737556561085975,0.17194570135746606,1.0,2.09478672985782,0.08986302491758973,inf,0.6311475409836066
"['B00BXLVE6Y', 'B00CXZPG0O', 'B00AS527QW']",['B00G08KW2C'],0.2081447963800905,0.28054298642533937,0.17194570135746606,0.8260869565217391,2.944600280504909,0.11355213857210131,4.136877828054299,0.833984962406015
"['B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']",['B00BXLVE6Y'],0.22171945701357465,0.2895927601809955,0.17194570135746606,0.7755102040816327,2.6779336734693877,0.10773735181507339,3.16454134101193,0.805079559363525
"['B00BXLVE6Y', 'B00G08KW2C']","['B00CXZPG0O', 'B00AS527QW']",0.2081447963800905,0.3054298642533937,0.17194570135746606,0.8260869565217391,2.7046698872785826,0.10837206445404475,3.9937782805429864,0.7959398496240602
"['B00BXLVE6Y', 'B00AS527QW']","['B00G08KW2C', 'B00CXZPG0O']",0.2149321266968326,0.27149321266968324,0.17194570135746606,0.7999999999999999,2.9466666666666668,0.11359308777461559,3.6425339366515828,0.8414985590778098
"['B00G08KW2C', 'B00AS527QW']","['B00BXLVE6Y', 'B00CXZPG0O']",0.22624434389140272,0.25339366515837103,0.17194570135746606,0.76,2.9992857142857146,0.11461681783747261,3.1108597285067874,0.8614958448753463
"['B00BXLVE6Y', 'B00GOLGWVK', 'B00AS527QW']",['B00G08KW2C'],0.21266968325791855,0.28054298642533937,0.16968325791855204,0.797872340425532,2.8440288263555256,0.11002026985524457,3.559418909264112,0.8235249042145594
"['B00BXLVE6Y', 'B00GOLGWVK', 'B00G08KW2C']",['B00AS527QW'],0.20361990950226244,0.3416289592760181,0.16968325791855204,0.8333333333333334,2.439293598233996,0.10012080014741713,3.950226244343892,0.7409090909090907
"['B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']",['B00GOLGWVK'],0.17194570135746606,0.47058823529411764,0.16968325791855204,0.986842105263158,2.0970394736842106,0.08876763375033273,40.23529411764727,0.6317668488160292
"['B00GOLGWVK', 'B00AS527QW', 'B00G08KW2C']",['B00BXLVE6Y'],0.21945701357466063,0.2895927601809955,0.16968325791855204,0.7731958762886598,2.669942010309278,0.10613009561638788,3.1322501028383383,0.8013140096618357
"['B00BXLVE6Y', 'B00AS527QW']","['B00GOLGWVK', 'B00G08KW2C']",0.2149321266968326,0.26244343891402716,0.16968325791855204,0.7894736842105263,3.0081669691470054,0.11327573145512991,3.5033936651583715,0.8503362151777137
"['B00BXLVE6Y', 'B00G08KW2C']","['B00GOLGWVK', 'B00AS527QW']",0.2081447963800905,0.3054298642533937,0.16968325791855204,0.8152173913043478,2.669082125603864,0.10610962101513073,3.758850146393398,0.7897142857142857
"['B00G08KW2C', 'B00AS527QW']","['B00BXLVE6Y', 'B00GOLGWVK']",0.22624434389140272,0.27828054298642535,0.16968325791855204,0.75,2.695121951219512,0.10672385905284495,2.8868778280542986,0.8128654970760234
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C']",['B00AS527QW'],0.19004524886877827,0.3416289592760181,0.1583710407239819,0.8333333333333334,2.439293598233996,0.09344608013758932,3.950226244343892,0.7284916201117319
"['B00FTJI60I', 'B00BXLVE6Y', 'B00AS527QW']",['B00G08KW2C'],0.18552036199095023,0.28054298642533937,0.1583710407239819,0.8536585365853658,3.0428796223446106,0.1063246043283307,4.91628959276018,0.8242857142857143
"['B00FTJI60I', 'B00G08KW2C', 'B00AS527QW']",['B00BXLVE6Y'],0.19683257918552036,0.2895927601809955,0.1583710407239819,0.8045977011494253,2.778376436781609,0.10136975082410268,3.63561352142667,0.7969416498993962
"['B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']",['B00FTJI60I'],0.17194570135746606,0.36199095022624433,0.1583710407239819,0.9210526315789473,2.544407894736842,0.09612825290227472,8.081447963800901,0.7330210772833725
"['B00BXLVE6Y', 'B00G08KW2C']","['B00FTJI60I', 'B00AS527QW']",0.2081447963800905,0.2420814479638009,0.1583710407239819,0.7608695652173912,3.1430312880942703,0.10798304703015907,3.169477581242286,0.8610612244897958
"['B00BXLVE6Y', 'B00AS527QW']","['B00FTJI60I', 'B00G08KW2C']",0.2149321266968326,0.23755656108597284,0.1583710407239819,0.7368421052631579,3.101754385964912,0.10731250383898773,2.8972850678733026,0.8631123919308358
"['B00G08KW2C', 'B00AS527QW']","['B00FTJI60I', 'B00BXLVE6Y']",0.22624434389140272,0.2398190045248869,0.1583710407239819,0.7,2.9188679245283016,0.10411334739255952,2.53393665158371,0.8496240601503758
"['B00BXLVE6Y', 'B00BXLSZPM', 'B00G08KW2C']",['B00AS527QW'],0.1832579185520362,0.3416289592760181,0.15384615384615385,0.8395061728395062,2.4573624397023957,0.09123994185213244,4.102158022972504,0.7261284014991037
"['B00BXLVE6Y', 'B00BXLSZPM', 'B00AS527QW']",['B00G08KW2C'],0.17873303167420815,0.28054298642533937,0.15384615384615385,0.8607594936708861,3.0681910984075134,0.10370385536741672,5.167009461127109,0.8207745908280667
"['B00BXLSZPM', 'B00AS527QW', 'B00G08KW2C']",['B00BXLVE6Y'],0.18778280542986425,0.2895927601809955,0.15384615384615385,0.819277108433735,2.829066265060241,0.09946561290718864,3.9309200603318266,0.7960019662461085
"['B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']",['B00BXLSZPM'],0.17194570135746606,0.3167420814479638,0.15384615384615385,0.8947368421052632,2.824812030075188,0.09938371450216008,6.490950226244345,0.7801350048216009
"['B00BXLVE6Y', 'B00G08KW2C']","['B00BXLSZPM', 'B00AS527QW']",0.2081447963800905,0.23076923076923078,0.15384615384615385,0.7391304347826086,3.2028985507246372,0.10581273929690219,2.948717948717948,0.8685714285714285
"['B00BXLVE6Y', 'B00AS527QW']","['B00BXLSZPM', 'B00G08KW2C']",0.2149321266968326,0.22624434389140272,0.15384615384615385,0.7157894736842105,3.1637894736842105,0.10521897586044512,2.722473604826546,0.8711646041701984
"['B00GOLGWVK', 'B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']",['B00CXZPG0O'],0.16968325791855204,0.47737556561085975,0.16968325791855204,1.0,2.09478672985782,0.08868061669498986,inf,0.6294277929155314
"['B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']",['B00GOLGWVK'],0.17194570135746606,0.47058823529411764,0.16968325791855204,0.986842105263158,2.0970394736842106,0.08876763375033273,40.23529411764727,0.6317668488160292
"['B00GOLGWVK', 'B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O']",['B00AS527QW'],0.20135746606334842,0.3416289592760181,0.16968325791855204,0.8426966292134832,2.4667013914725797,0.10089371634487419,4.185358758888172,0.7445136921624174
"['B00GOLGWVK', 'B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']",['B00BXLVE6Y'],0.2171945701357466,0.2895927601809955,0.16968325791855204,0.78125,2.6977539062499996,0.10678528285661637,3.247575953458306,0.8039306358381502
"['B00BXLVE6Y', 'B00GOLGWVK', 'B00CXZPG0O', 'B00AS527QW']",['B00G08KW2C'],0.20588235294117646,0.28054298642533937,0.16968325791855204,0.8241758241758242,2.93778801843318,0.11192440777215865,4.091911764705884,0.8306172839506173
"['B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']","['B00GOLGWVK', 'B00CXZPG0O']",0.17194570135746606,0.3936651583710407,0.16968325791855204,0.986842105263158,2.506805807622505,0.1019942261624455,46.08144796380115,0.7259016393442623
"['B00GOLGWVK', 'B00BXLVE6Y', 'B00G08KW2C']","['B00CXZPG0O', 'B00AS527QW']",0.20361990950226244,0.3054298642533937,0.16968325791855204,0.8333333333333334,2.7283950617283947,0.10749165659998772,4.167420814479639,0.7954545454545453
"['B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O']","['B00GOLGWVK', 'B00AS527QW']",0.20361990950226244,0.3054298642533937,0.16968325791855204,0.8333333333333334,2.7283950617283947,0.10749165659998772,4.167420814479639,0.7954545454545453
"['B00GOLGWVK', 'B00G08KW2C', 'B00AS527QW']","['B00BXLVE6Y', 'B00CXZPG0O']",0.21945701357466063,0.25339366515837103,0.16968325791855204,0.7731958762886598,3.0513622974963184,0.11407424090415841,3.29185520361991,0.8612946859903382
"['B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']","['B00BXLVE6Y', 'B00GOLGWVK']",0.22171945701357465,0.27828054298642535,0.16968325791855204,0.7653061224489797,2.7501244400199107,0.1079830470301591,3.0751524690143626,0.8176744186046513
"['B00BXLVE6Y', 'B00GOLGWVK', 'B00AS527QW']","['B00G08KW2C', 'B00CXZPG0O']",0.21266968325791855,0.27149321266968324,0.16968325791855204,0.797872340425532,2.938829787234043,0.1119448823734158,3.6041914741605163,0.8379310344827586
"['B00BXLVE6Y', 'B00CXZPG0O', 'B00AS527QW']","['B00GOLGWVK', 'B00G08KW2C']",0.2081447963800905,0.26244343891402716,0.16968325791855204,0.8152173913043478,3.1062593703148424,0.11505702176450114,3.9914825658770288,0.8563047619047619
"['B00BXLVE6Y', 'B00G08KW2C']","['B00GOLGWVK', 'B00CXZPG0O', 'B00AS527QW']",0.2081447963800905,0.2828054298642534,0.16968325791855204,0.8152173913043478,2.882608695652174,0.11081877930427306,3.881288261911098,0.8247619047619048
"['B00G08KW2C', 'B00AS527QW']","['B00BXLVE6Y', 'B00GOLGWVK', 'B00CXZPG0O']",0.22624434389140272,0.251131221719457,0.16968325791855204,0.75,2.9864864864864864,0.11286623942998711,2.995475113122172,0.8596491228070176
"['B00BXLVE6Y', 'B00AS527QW']","['B00GOLGWVK', 'B00G08KW2C', 'B00CXZPG0O']",0.2149321266968326,0.2579185520361991,0.16968325791855204,0.7894736842105263,3.0609418282548475,0.11424827501484408,3.5248868778280547,0.8576368876080691
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']",['B00GOLGWVK'],0.1583710407239819,0.47058823529411764,0.1583710407239819,1.0,2.125,0.08384349214799042,inf,0.6290322580645162
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C', 'B00GOLGWVK']",['B00AS527QW'],0.18778280542986425,0.3416289592760181,0.1583710407239819,0.8433734939759036,2.4686826777307904,0.09421899633504636,4.203445875391575,0.7324711500198966
"['B00FTJI60I', 'B00G08KW2C', 'B00GOLGWVK', 'B00AS527QW']",['B00BXLVE6Y'],0.19683257918552036,0.2895927601809955,0.1583710407239819,0.8045977011494253,2.778376436781609,0.10136975082410268,3.63561352142667,0.7969416498993962
"['B00FTJI60I', 'B00BXLVE6Y', 'B00GOLGWVK', 'B00AS527QW']",['B00G08KW2C'],0.18552036199095023,0.28054298642533937,0.1583710407239819,0.8536585365853658,3.0428796223446106,0.1063246043283307,4.91628959276018,0.8242857142857143
"['B00GOLGWVK', 'B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']",['B00FTJI60I'],0.16968325791855204,0.36199095022624433,0.1583710407239819,0.9333333333333332,2.578333333333333,0.09694723695256034,9.57013574660632,0.7372518489684702
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C']","['B00GOLGWVK', 'B00AS527QW']",0.19004524886877827,0.3054298642533937,0.1583710407239819,0.8333333333333334,2.7283950617283947,0.10032554615998852,4.167420814479639,0.7821229050279329
"['B00FTJI60I', 'B00G08KW2C', 'B00AS527QW']","['B00BXLVE6Y', 'B00GOLGWVK']",0.19683257918552036,0.27828054298642535,0.1583710407239819,0.8045977011494253,2.8913185683580975,0.10359636371081672,3.693505456481235,0.8144466800804828
"['B00FTJI60I', 'B00BXLVE6Y', 'B00AS527QW']","['B00GOLGWVK', 'B00G08KW2C']",0.18552036199095023,0.26244343891402716,0.1583710407239819,0.8536585365853658,3.2527333894028594,0.10968243893450175,5.039969834087481,0.8503174603174604
"['B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']","['B00FTJI60I', 'B00GOLGWVK']",0.17194570135746606,0.33031674208144796,0.1583710407239819,0.9210526315789473,2.788392213410238,0.1015744968366741,8.482654600301657,0.7745511319281813
"['B00GOLGWVK', 'B00BXLVE6Y', 'B00G08KW2C']","['B00FTJI60I', 'B00AS527QW']",0.20361990950226244,0.2420814479638009,0.1583710407239819,0.7777777777777778,3.212876427829699,0.1090784381974161,3.410633484162896,0.864853896103896
"['B00GOLGWVK', 'B00G08KW2C', 'B00AS527QW']","['B00FTJI60I', 'B00BXLVE6Y']",0.21945701357466063,0.2398190045248869,0.1583710407239819,0.7216494845360825,3.009142190235363,0.1057410781925022,2.731020613373554,0.8554037267080745
"['B00BXLVE6Y', 'B00GOLGWVK', 'B00AS527QW']","['B00FTJI60I', 'B00G08KW2C']",0.21266968325791855,0.23755656108597284,0.1583710407239819,0.7446808510638298,3.1347517730496453,0.10784996212198766,2.9862368024132726,0.8649425287356322
"['B00BXLVE6Y', 'B00G08KW2C']","['B00FTJI60I', 'B00GOLGWVK', 'B00AS527QW']",0.2081447963800905,0.2420814479638009,0.1583710407239819,0.7608695652173912,3.1430312880942703,0.10798304703015907,3.169477581242286,0.8610612244897958
"['B00G08KW2C', 'B00AS527QW']","['B00FTJI60I', 'B00BXLVE6Y', 'B00GOLGWVK']",0.22624434389140272,0.23529411764705882,0.1583710407239819,0.7,2.9749999999999996,0.10513707745541655,2.5490196078431366,0.8579782790309105
"['B00BXLVE6Y', 'B00AS527QW']","['B00FTJI60I', 'B00G08KW2C', 'B00GOLGWVK']",0.2149321266968326,0.2330316742081448,0.1583710407239819,0.7368421052631579,3.161982626469085,0.1082850473987019,2.914479638009049,0.8709345409633593
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']",['B00CXZPG0O'],0.1583710407239819,0.47737556561085975,0.1583710407239819,1.0,2.09478672985782,0.08276857558199054,inf,0.6209677419354839
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O']",['B00AS527QW'],0.18552036199095023,0.3416289592760181,0.1583710407239819,0.8536585365853658,2.4987885640445806,0.09499191253250341,4.498868778280542,0.7364285714285713
"['B00FTJI60I', 'B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']",['B00BXLVE6Y'],0.19683257918552036,0.2895927601809955,0.1583710407239819,0.8045977011494253,2.778376436781609,0.10136975082410268,3.63561352142667,0.7969416498993962
"['B00FTJI60I', 'B00BXLVE6Y', 'B00CXZPG0O', 'B00AS527QW']",['B00G08KW2C'],0.1832579185520362,0.28054298642533937,0.1583710407239819,0.8641975308641976,3.080446037435285,0.10695931696730206,5.297819827231594,0.8269093787099328
"['B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']",['B00FTJI60I'],0.17194570135746606,0.36199095022624433,0.1583710407239819,0.9210526315789473,2.544407894736842,0.09612825290227472,8.081447963800901,0.7330210772833725
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C']","['B00CXZPG0O', 'B00AS527QW']",0.19004524886877827,0.3054298642533937,0.1583710407239819,0.8333333333333334,2.7283950617283947,0.10032554615998852,4.167420814479639,0.7821229050279329
"['B00FTJI60I', 'B00G08KW2C', 'B00AS527QW']","['B00BXLVE6Y', 'B00CXZPG0O']",0.19683257918552036,0.25339366515837103,0.1583710407239819,0.8045977011494253,3.175287356321839,0.1084949120615876,3.820867713601278,0.8529577464788731
"['B00FTJI60I', 'B00BXLVE6Y', 'B00AS527QW']","['B00G08KW2C', 'B00CXZPG0O']",0.18552036199095023,0.27149321266968324,0.1583710407239819,0.8536585365853658,3.144308943089431,0.10800352163141622,4.978129713423831,0.8373015873015872
"['B00FTJI60I', 'B00BXLVE6Y', 'B00CXZPG0O']","['B00G08KW2C', 'B00AS527QW']",0.21945701357466063,0.22624434389140272,0.1583710407239819,0.7216494845360825,3.1896907216494843,0.10872013267541614,2.779788838612368,0.8795031055900621
"['B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']","['B00FTJI60I', 'B00CXZPG0O']",0.17194570135746606,0.3190045248868778,0.1583710407239819,0.9210526315789473,2.887271369914147,0.10351958395610245,8.625942684766212,0.7893832943013271
"['B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O']","['B00FTJI60I', 'B00AS527QW']",0.20361990950226244,0.2420814479638009,0.1583710407239819,0.7777777777777778,3.212876427829699,0.1090784381974161,3.410633484162896,0.864853896103896
"['B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']","['B00FTJI60I', 'B00BXLVE6Y']",0.22171945701357465,0.2398190045248869,0.1583710407239819,0.7142857142857143,2.9784366576819408,0.10519850125918798,2.660633484162896,0.8534883720930233
"['B00BXLVE6Y', 'B00CXZPG0O', 'B00AS527QW']","['B00FTJI60I', 'B00G08KW2C']",0.2081447963800905,0.23755656108597284,0.1583710407239819,0.7608695652173912,3.2028985507246377,0.10892487868798754,3.188399835458658,0.8685714285714287
"['B00BXLVE6Y', 'B00G08KW2C']","['B00FTJI60I', 'B00CXZPG0O', 'B00AS527QW']",0.2081447963800905,0.23755656108597284,0.1583710407239819,0.7608695652173912,3.2028985507246377,0.10892487868798754,3.188399835458658,0.8685714285714287
"['B00G08KW2C', 'B00AS527QW']","['B00FTJI60I', 'B00BXLVE6Y', 'B00CXZPG0O']",0.22624434389140272,0.21945701357466063,0.1583710407239819,0.7,3.1896907216494843,0.10872013267541614,2.601809954751131,0.8872180451127819
"['B00BXLVE6Y', 'B00AS527QW']","['B00FTJI60I', 'B00G08KW2C', 'B00CXZPG0O']",0.2149321266968326,0.2330316742081448,0.1583710407239819,0.7368421052631579,3.161982626469085,0.1082850473987019,2.914479638009049,0.8709345409633593
"['B00FTJI60I', 'B00G08KW2C', 'B00BXLVE6Y', 'B00AS527QW', 'B00GOLGWVK']",['B00CXZPG0O'],0.1583710407239819,0.47737556561085975,0.1583710407239819,1.0,2.09478672985782,0.08276857558199054,inf,0.6209677419354839
"['B00FTJI60I', 'B00G08KW2C', 'B00BXLVE6Y', 'B00AS527QW', 'B00CXZPG0O']",['B00GOLGWVK'],0.1583710407239819,0.47058823529411764,0.1583710407239819,1.0,2.125,0.08384349214799042,inf,0.6290322580645162
"['B00FTJI60I', 'B00G08KW2C', 'B00BXLVE6Y', 'B00GOLGWVK', 'B00CXZPG0O']",['B00AS527QW'],0.18552036199095023,0.3416289592760181,0.1583710407239819,0.8536585365853658,2.4987885640445806,0.09499191253250341,4.498868778280542,0.7364285714285713
"['B00FTJI60I', 'B00G08KW2C', 'B00AS527QW', 'B00GOLGWVK', 'B00CXZPG0O']",['B00BXLVE6Y'],0.19683257918552036,0.2895927601809955,0.1583710407239819,0.8045977011494253,2.778376436781609,0.10136975082410268,3.63561352142667,0.7969416498993962
"['B00FTJI60I', 'B00BXLVE6Y', 'B00AS527QW', 'B00GOLGWVK', 'B00CXZPG0O']",['B00G08KW2C'],0.1832579185520362,0.28054298642533937,0.1583710407239819,0.8641975308641976,3.080446037435285,0.10695931696730206,5.297819827231594,0.8269093787099328
"['B00G08KW2C', 'B00BXLVE6Y', 'B00AS527QW', 'B00GOLGWVK', 'B00CXZPG0O']",['B00FTJI60I'],0.16968325791855204,0.36199095022624433,0.1583710407239819,0.9333333333333332,2.578333333333333,0.09694723695256034,9.57013574660632,0.7372518489684702
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']","['B00GOLGWVK', 'B00CXZPG0O']",0.1583710407239819,0.3936651583710407,0.1583710407239819,1.0,2.5402298850574714,0.09602587989598901,inf,0.7204301075268817
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C', 'B00GOLGWVK']","['B00CXZPG0O', 'B00AS527QW']",0.18778280542986425,0.3054298642533937,0.1583710407239819,0.8433734939759036,2.7612672913877727,0.10101656395241701,4.434563174382177,0.7853163549542379
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O']","['B00GOLGWVK', 'B00AS527QW']",0.18552036199095023,0.3054298642533937,0.1583710407239819,0.8536585365853658,2.7949412827461604,0.10170758174484551,4.746229260935142,0.7884920634920635
"['B00FTJI60I', 'B00G08KW2C', 'B00GOLGWVK', 'B00AS527QW']","['B00BXLVE6Y', 'B00CXZPG0O']",0.19683257918552036,0.25339366515837103,0.1583710407239819,0.8045977011494253,3.175287356321839,0.1084949120615876,3.820867713601278,0.8529577464788731
"['B00FTJI60I', 'B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']","['B00BXLVE6Y', 'B00GOLGWVK']",0.19683257918552036,0.27828054298642535,0.1583710407239819,0.8045977011494253,2.8913185683580975,0.10359636371081672,3.693505456481235,0.8144466800804828
"['B00FTJI60I', 'B00BXLVE6Y', 'B00GOLGWVK', 'B00AS527QW']","['B00G08KW2C', 'B00CXZPG0O']",0.18552036199095023,0.27149321266968324,0.1583710407239819,0.8536585365853658,3.144308943089431,0.10800352163141622,4.978129713423831,0.8373015873015872
"['B00FTJI60I', 'B00BXLVE6Y', 'B00CXZPG0O', 'B00AS527QW']","['B00GOLGWVK', 'B00G08KW2C']",0.1832579185520362,0.26244343891402716,0.1583710407239819,0.8641975308641976,3.2928905917411666,0.11027620237095881,5.431098313451257,0.8525524337158686
"['B00FTJI60I', 'B00BXLVE6Y', 'B00GOLGWVK', 'B00CXZPG0O']","['B00G08KW2C', 'B00AS527QW']",0.21945701357466063,0.22624434389140272,0.1583710407239819,0.7216494845360825,3.1896907216494843,0.10872013267541614,2.779788838612368,0.8795031055900621
"['B00GOLGWVK', 'B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']","['B00FTJI60I', 'B00CXZPG0O']",0.16968325791855204,0.3190045248868778,0.1583710407239819,0.9333333333333332,2.925768321513002,0.10424131365041665,10.214932126696818,0.7927209030751265
"['B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']","['B00FTJI60I', 'B00GOLGWVK']",0.17194570135746606,0.33031674208144796,0.1583710407239819,0.9210526315789473,2.788392213410238,0.1015744968366741,8.482654600301657,0.7745511319281813
"['B00GOLGWVK', 'B00BXLVE6Y', 'B00G08KW2C', 'B00CXZPG0O']","['B00FTJI60I', 'B00AS527QW']",0.20135746606334842,0.2420814479638009,0.1583710407239819,0.7865168539325842,3.2489761629738525,0.1096261337810446,3.550250059537984,0.8667341157426143
"['B00GOLGWVK', 'B00G08KW2C', 'B00CXZPG0O', 'B00AS527QW']","['B00FTJI60I', 'B00BXLVE6Y']",0.2171945701357466,0.2398190045248869,0.1583710407239819,0.7291666666666666,3.0404874213836477,0.10628365512581642,2.806822137138879,0.857308009909166
"['B00BXLVE6Y', 'B00GOLGWVK', 'B00CXZPG0O', 'B00AS527QW']","['B00FTJI60I', 'B00G08KW2C']",0.20588235294117646,0.23755656108597284,0.1583710407239819,0.7692307692307693,3.2380952380952386,0.10946233697098748,3.3039215686274512,0.8703703703703702
"['B00FTJI60I', 'B00BXLVE6Y', 'B00G08KW2C']","['B00GOLGWVK', 'B00CXZPG0O', 'B00AS527QW']",0.19004524886877827,0.2828054298642534,0.1583710407239819,0.8333333333333334,2.9466666666666668,0.10462521242398803,4.30316742081448,0.8156424581005586
"['B00FTJI60I', 'B00G08KW2C', 'B00AS527QW']","['B00BXLVE6Y', 'B00GOLGWVK', 'B00CXZPG0O']",0.19683257918552036,0.251131221719457,0.1583710407239819,0.8045977011494253,3.203893548721135,0.1089402346389304,3.832446100612191,0.8564587525150905
"['B00FTJI60I', 'B00BXLVE6Y', 'B00AS527QW']","['B00GOLGWVK', 'B00G08KW2C', 'B00CXZPG0O']",0.18552036199095023,0.2579185520361991,0.1583710407239819,0.8536585365853658,3.3097988874625583,0.1105218975860445,5.070889894419306,0.8568253968253967
"['B00FTJI60I', 'B00BXLVE6Y', 'B00CXZPG0O']","['B00GOLGWVK', 'B00G08KW2C', 'B00AS527QW']",0.21945701357466063,0.21945701357466063,0.1583710407239819,0.7216494845360825,3.2883409501541077,0.11020965991687312,2.8041729512317746,0.891552795031056
"['B00BXLVE6Y', 'B00G08KW2C', 'B00AS527QW']","['B00FTJI60I', 'B00GOLGWVK', 'B00CXZPG0O']",0.17194570135746606,0.3054298642533937,0.1583710407239819,0.9210526315789473,3.015594541910331,0.10585368849941645,8.797888386123677,0.8071818891491023
